Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
JERUK GULUNG,1187,1207,0+600,0+700,1187,,,,,
JERUK GULUNG,1188,1207,0+700,0+800,1188,,,,,
JERUK GULUNG,1189,1207,0+800,0+900,1189,,,,,
JERUK GULUNG,1190,1207,0+900,1+000,1190,,,,,
JERUK GULUNG,1191,1207,1+000,1+100,1191,,,,,
JERUK GULUNG,1192,1207,1+100,1+200,1192,,,,,
JERUK GULUNG,1193,1207,1+200,1+200,1193,,,,,
JOGODAYUH,89,1744,0+000,0+100,89,,,,,
JOGODAYUH,90,1744,0+100,0+200,90,,,,,
JOGODAYUH,91,1744,0+200,0+300,91,,,,,
JOGODAYUH,92,1744,0+300,0+400,92,,,,,
JOGODAYUH,93,1744,0+400,0+500,93,,,,,
JOGODAYUH,94,1744,0+500,0+600,94,,,,,
JOGODAYUH,95,1744,0+600,0+700,95,,,,,
JOGODAYUH,96,1744,0+700,0+800,96,,,,,
JOGODAYUH,97,1744,0+800,0+900,97,,,,,
JOGODAYUH,98,1744,0+900,1+000,98,,,,,
JOGODAYUH,99,1744,1+000,1+100,99,,,,,
JOGODAYUH,100,1744,1+100,1+200,100,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,101,1744,1+200,1+300,101,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,102,1744,1+300,1+400,102,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,103,1744,1+400,1+500,103,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,104,1744,1+500,1+600,104,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,105,1744,1+600,1+700,105,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOGODAYUH,106,1744,1+700,1+743,106,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOHO,288,1571,0+000,0+100,288,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOHO,289,1571,0+100,0+200,289,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
JOHO,290,1571,0+200,0+300,290,,,,,
JOHO,291,1571,0+300,0+400,291,,,,,
JOHO,292,1571,0+400,0+500,292,,,,,
JOHO,293,1571,0+500,0+600,293,,,,,
JOHO,294,1571,0+600,0+700,294,,,,,
JOHO,295,1571,0+700,0+800,295,,,,,
JOHO,296,1571,0+800,0+900,296,,,,,
JOHO,297,1571,0+900,1+000,297,,,,,
JOHO,298,1571,1+000,1+100,298,,,,,
JOHO,299,1571,1+100,1+200,299,,,,,
JOHO,300,1571,1+200,1+300,300,,,,,
JOHO,301,1571,1+300,1+400,301,,,,,
JOHO,302,1571,1+400,1+500,302,,,,,
JOHO,303,1571,1+500,1+570,303,,,,,
KAJANG,17,493,0+300,0+400,17,,,,,
KAJANG,18,493,0+000,0+100,18,,,,,
KAJANG,19,493,0+100,0+200,19,,,,,
KAJANG,20,493,0+200,0+300,20,,,,,
KAJANG,21,493,0+400,0+400,21,,,,,
KALIABU,859,1165,0+000,0+100,859,,,,,
KALIABU,860,1165,0+100,0+200,860,,,,,
KALIABU,861,1165,0+200,0+300,861,,,,,
KALIABU,862,1165,0+300,0+400,862,,,,,
KALIABU,863,1165,0+400,0+500,863,,,,,
KALIABU,864,1165,0+500,0+600,864,,,,,
KALIABU,865,1165,0+600,0+700,865,,,,,
KALIABU,866,1165,0+700,0+800,866,,,,,
KALIABU,867,1165,0+800,0+900,867,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIABU,868,1165,0+900,1+000,868,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIABU,869,1165,1+000,1+100,869,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIABU,870,1165,1+100,1+165,870,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,871,2057,0+000,0+100,871,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,872,2057,0+100,0+200,872,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,873,2057,0+200,0+300,873,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,874,2057,0+300,0+400,874,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,875,2057,0+400,0+500,875,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KALIGUNTING,876,2057,0+500,0+600,876,,,,,
KALIGUNTING,877,2057,0+600,0+700,877,,,,,
KALIGUNTING,878,2057,0+700,0+800,878,,,,,
KALIGUNTING,879,2057,0+800,0+900,879,,,,,
KALIGUNTING,880,2057,0+900,1+000,880,,,,,
KALIGUNTING,881,2057,1+000,1+100,881,,,,,
KALIGUNTING,882,2057,1+100,1+200,882,,,,,
KALIGUNTING,883,2057,1+200,1+300,883,,,,,
KALIGUNTING,884,2057,1+300,1+400,884,,,,,
KALIGUNTING,885,2057,1+400,1+500,885,,,,,
KALIGUNTING,886,2057,1+500,1+600,886,,,,,
KALIGUNTING,887,2057,1+600,1+700,887,,,,,
KALIGUNTING,888,2057,1+700,1+800,888,,,,,
KALIGUNTING,889,2057,1+800,1+900,889,,,,,
KALIGUNTING,890,2057,2+000,2+056,890,,,,,
KALIGUNTING,891,2057,1+900,2+000,891,,,,,
KARANGREJO,410,672,0+000,0+100,410,,,,,
KARANGREJO,411,672,0+100,0+200,411,,,,,
KARANGREJO,412,672,0+200,0+300,412,,,,,
KARANGREJO,413,672,0+300,0+400,413,,,,,
KARANGREJO,414,672,0+400,0+500,414,,,,,
KARANGREJO,415,672,0+500,0+600,415,,,,,
KARANGREJO,416,672,0+600,0+671,416,,,,,
KEBONAGUNG,892,844,0+000,0+100,892,,,,,
KEBONAGUNG,893,844,0+100,0+200,893,,,,,
KEBONAGUNG,894,844,0+200,0+300,894,,,,,
KEBONAGUNG,895,844,0+300,0+400,895,,,,,
KEBONAGUNG,896,844,0+400,0+500,896,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,897,844,0+500,0+600,897,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,898,844,0+600,0+700,898,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,899,844,0+700,0+800,899,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,900,844,0+800,0+844,900,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,1224,1174,0+000,0+100,1224,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,1225,1174,0+100,0+200,1225,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,1226,1174,0+200,0+300,1226,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,1227,1174,0+300,0+400,1227,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEBONAGUNG,1228,1174,0+400,0+500,1228,,,,,
KEBONAGUNG,1229,1174,0+500,0+600,1229,,,,,
KEBONAGUNG,1230,1174,0+600,0+700,1230,,,,,
KEBONAGUNG,1231,1174,0+700,0+800,1231,,,,,
KEBONAGUNG,1232,1174,0+800,0+900,1232,,,,,
KEBONAGUNG,1233,1174,0+900,1+000,1233,,,,,
KEBONAGUNG,1234,1174,1+000,1+100,1234,,,,,
KEBONAGUNG,1235,1174,1+100,1+173,1235,,,,,
KEDONDONG,843,1514,0+000,0+100,843,,,,,
KEDONDONG,844,1514,0+100,0+200,844,,,,,
KEDONDONG,845,1514,0+200,0+300,845,,,,,
KEDONDONG,846,1514,0+300,0+400,846,,,,,
KEDONDONG,847,1514,0+400,0+500,847,,,,,
KEDONDONG,848,1514,0+500,0+600,848,,,,,
KEDONDONG,849,1514,0+600,0+700,849,,,,,
KEDONDONG,850,1514,0+700,0+800,850,,,,,
KEDONDONG,851,1514,0+800,0+900,851,,,,,
KEDONDONG,852,1514,0+900,1+000,852,,,,,
KEDONDONG,853,1514,1+000,1+100,853,,,,,
KEDONDONG,854,1514,1+100,1+200,854,,,,,
KEDONDONG,855,1514,1+200,1+300,855,,,,,
KEDONDONG,856,1514,1+300,1+400,856,,,,,
KEDONDONG,857,1514,1+400,1+500,857,,,,,
KEDONDONG,858,1514,1+500,1+513,858,,,,,
KEDUNGJATI,1097,2194,0+000,0+100,1097,,,,,
KEDUNGJATI,1098,2194,0+100,0+200,1098,,,,,
KEDUNGJATI,1099,2194,0+200,0+300,1099,,,,,
KEDUNGJATI,1100,2194,0+300,0+400,1100,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1101,2194,0+400,0+500,1101,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1102,2194,0+500,0+600,1102,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1103,2194,0+600,0+700,1103,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1104,2194,0+700,0+800,1104,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1105,2194,0+800,0+900,1105,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1106,2194,0+900,1+000,1106,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1107,2194,1+000,1+100,1107,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1108,2194,1+100,1+200,1108,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KEDUNGJATI,1109,2194,1+200,1+300,1109,,,,,
KEDUNGJATI,1110,2194,1+300,1+400,1110,,,,,
KEDUNGJATI,1111,2194,1+400,1+500,1111,,,,,
KEDUNGJATI,1112,2194,1+500,1+600,1112,,,,,
KEDUNGJATI,1113,2194,1+600,1+700,1113,,,,,
KEDUNGJATI,1114,2194,1+700,1+800,1114,,,,,
KEDUNGJATI,1115,2194,1+800,1+900,1115,,,,,
KEDUNGJATI,1116,2194,1+900,2+000,1116,,,,,
KEDUNGJATI,1117,2194,2+000,2+100,1117,,,,,
KEDUNGJATI,1118,2194,2+100,2+193,1118,,,,,
KEPET,322,1355,0+000,0+100,322,,,,,
KEPET,323,1355,0+100,0+200,323,,,,,
KEPET,324,1355,0+200,0+300,324,,,,,
KEPET,325,1355,0+300,0+400,325,,,,,
KEPET,326,1355,0+400,0+500,326,,,,,
KEPET,327,1355,0+500,0+600,327,,,,,
KEPET,328,1355,0+600,0+700,328,,,,,
KEPET,329,1355,0+700,0+800,329,,,,,
KEPET,330,1355,0+800,0+900,330,,,,,
KEPET,331,1355,0+900,1+000,331,,,,,
KEPET,332,1355,1+000,1+100,332,,,,,
KEPET,333,1355,1+100,1+200,333,,,,,
KEPET,334,1355,1+200,1+300,334,,,,,
KEPET,335,1355,1+300,1+355,335,,,,,
KERTOSARI,107,600,0+000,0+100,107,,,,,
KERTOSARI,108,600,0+100,0+200,108,,,,,
KERTOSARI,109,600,0+200,0+300,109,,,,,
KERTOSARI,110,600,0+300,0+400,110,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KERTOSARI,111,600,0+400,0+500,111,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KERTOSARI,112,600,0+500,0+599,112,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,256,3123,0+000,0+100,256,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,257,3123,0+100,0+200,257,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,258,3123,0+200,0+300,258,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,259,3123,0+300,0+400,259,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,260,3123,0+400,0+500,260,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,261,3123,0+500,0+600,261,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KETANDAN,262,3123,0+600,0+700,262,,,,,
KETANDAN,263,3123,0+700,0+800,263,,,,,
KETANDAN,264,3123,0+800,0+900,264,,,,,
KETANDAN,265,3123,0+900,1+000,265,,,,,
KETANDAN,266,3123,1+000,1+100,266,,,,,
KETANDAN,267,3123,1+100,1+200,267,,,,,
KETANDAN,268,3123,1+200,1+300,268,,,,,
KETANDAN,269,3123,1+300,1+400,269,,,,,
KETANDAN,270,3123,1+400,1+500,270,,,,,
KETANDAN,271,3123,1+500,1+600,271,,,,,
KETANDAN,272,3123,1+600,1+700,272,,,,,
KETANDAN,273,3123,1+700,1+800,273,,,,,
KETANDAN,274,3123,1+800,1+900,274,,,,,
KETANDAN,275,3123,1+900,2+000,275,,,,,
KETANDAN,276,3123,2+000,2+100,276,,,,,
KETANDAN,277,3123,2+100,2+200,277,,,,,
KETANDAN,278,3123,2+200,2+300,278,,,,,
KETANDAN,279,3123,2+300,2+400,279,,,,,
KETANDAN,280,3123,2+400,2+500,280,,,,,
KETANDAN,281,3123,2+500,2+600,281,,,,,
KETANDAN,282,3123,2+600,2+700,282,,,,,
KETANDAN,283,3123,2+700,2+800,283,,,,,
KETANDAN,284,3123,2+800,2+900,284,,,,,
KETANDAN,285,3123,2+900,3+000,285,,,,,
KETANDAN,286,3123,3+000,3+100,286,,,,,
KETANDAN,287,3123,3+100,3+122,287,,,,,
KINCANG WETAN,30,1500,0+000,0+100,30,,,,,
KINCANG WETAN,31,1500,0+100,0+200,31,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,32,1500,0+200,0+300,32,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,33,1500,0+300,0+400,33,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,34,1500,0+400,0+500,34,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,35,1500,0+500,0+600,35,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,36,1500,0+600,0+700,36,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,37,1500,0+700,0+800,37,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,38,1500,0+800,0+900,38,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,39,1500,0+900,1+000,39,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KINCANG WETAN,40,1500,1+000,1+100,40,,,,,
KINCANG WETAN,41,1500,1+100,1+200,41,,,,,
KINCANG WETAN,42,1500,1+200,1+300,42,,,,,
KINCANG WETAN,43,1500,1+300,1+400,43,,,,,
KINCANG WETAN,44,1500,1+400,1+499,44,,,,,
KLANGON,592,1705,0+000,0+100,592,,,,,
KLANGON,593,1705,0+100,0+200,593,,,,,
KLANGON,594,1705,0+200,0+300,594,,,,,
KLANGON,595,1705,0+300,0+400,595,,,,,
KLANGON,596,1705,0+400,0+500,596,,,,,
KLANGON,597,1705,0+500,0+600,597,,,,,
KLANGON,598,1705,0+600,0+700,598,,,,,
KLANGON,599,1705,0+700,0+800,599,,,,,
KLANGON,600,1705,0+800,0+900,600,,,,,
KLANGON,601,1705,0+900,1+000,601,,,,,
KLANGON,602,1705,1+000,1+100,602,,,,,
KLANGON,603,1705,1+100,1+200,603,,,,,
KLANGON,604,1705,1+200,1+300,604,,,,,
KLANGON,605,1705,1+300,1+400,605,,,,,
KLANGON,606,1705,1+400,1+500,606,,,,,
KLANGON,607,1705,1+500,1+600,607,,,,,
KLANGON,608,1705,1+600,1+700,608,,,,,
KLANGON,609,1705,1+700,1+705,609,,,,,
KLOROGAN,12,440,0+300,0+400,12,,,,,
KLOROGAN,13,440,0+000,0+100,13,,,,,
KLOROGAN,14,440,0+100,0+200,14,,,,,
KLOROGAN,15,440,0+200,0+300,15,,,,,
KLOROGAN,16,440,0+400,0+440,16,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1444,506,0+000,0+100,1444,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1445,506,0+100,0+200,1445,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1446,506,0+200,0+300,1446,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1447,506,0+300,0+400,1447,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1448,506,0+400,0+500,1448,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMPIT,1449,506,0+500,0+505,1449,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,610,5340,0+000,0+100,610,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,611,5340,0+100,0+200,611,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,612,5340,0+200,0+300,612,,,,,
KLUMUTAN,613,5340,0+300,0+400,613,,,,,
KLUMUTAN,614,5340,0+400,0+500,614,,,,,
KLUMUTAN,615,5340,0+500,0+600,615,,,,,
KLUMUTAN,616,5340,0+600,0+700,616,,,,,
KLUMUTAN,617,5340,0+700,0+800,617,,,,,
KLUMUTAN,618,5340,0+800,0+900,618,,,,,
KLUMUTAN,619,5340,0+900,1+000,619,,,,,
KLUMUTAN,620,5340,1+000,1+100,620,,,,,
KLUMUTAN,621,5340,1+100,1+200,621,,,,,
KLUMUTAN,622,5340,1+200,1+300,622,,,,,
KLUMUTAN,623,5340,1+300,1+400,623,,,,,
KLUMUTAN,624,5340,1+400,1+500,624,,,,,
KLUMUTAN,625,5340,1+500,1+600,625,,,,,
KLUMUTAN,626,5340,1+600,1+700,626,,,,,
KLUMUTAN,627,5340,1+700,1+800,627,,,,,
KLUMUTAN,628,5340,1+800,1+900,628,,,,,
KLUMUTAN,629,5340,1+900,2+000,629,,,,,
KLUMUTAN,630,5340,2+000,2+100,630,,,,,
KLUMUTAN,631,5340,2+100,2+200,631,,,,,
KLUMUTAN,632,5340,2+200,2+300,632,,,,,
KLUMUTAN,633,5340,2+300,2+400,633,,,,,
KLUMUTAN,634,5340,2+400,2+500,634,,,,,
KLUMUTAN,635,5340,2+500,2+600,635,,,,,
KLUMUTAN,636,5340,2+600,2+700,636,,,,,
KLUMUTAN,637,5340,2+700,2+800,637,,,,,
KLUMUTAN,638,5340,2+800,2+900,638,,,,,
KLUMUTAN,639,5340,2+900,3+000,639,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,640,5340,3+000,3+100,640,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,641,5340,3+100,3+200,641,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,642,5340,3+200,3+300,642,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,643,5340,3+300,3+400,643,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,644,5340,3+400,3+500,644,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,645,5340,3+500,3+600,645,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,646,5340,3+600,3+700,646,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,647,5340,3+700,3+800,647,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KLUMUTAN,648,5340,3+800,3+900,648,,,,,
KLUMUTAN,649,5340,3+900,4+000,649,,,,,
KLUMUTAN,650,5340,4+000,4+100,650,,,,,
KLUMUTAN,651,5340,4+100,4+200,651,,,,,
KLUMUTAN,652,5340,4+200,4+300,652,,,,,
KLUMUTAN,653,5340,4+300,4+400,653,,,,,
KLUMUTAN,654,5340,4+400,4+500,654,,,,,
KLUMUTAN,655,5340,4+500,4+600,655,,,,,
KLUMUTAN,656,5340,4+600,4+700,656,,,,,
KLUMUTAN,657,5340,4+700,4+800,657,,,,,
KLUMUTAN,658,5340,4+800,4+900,658,,,,,
KLUMUTAN,659,5340,4+900,5+000,659,,,,,
KLUMUTAN,660,5340,5+000,5+100,660,,,,,
KLUMUTAN,661,5340,5+100,5+200,661,,,,,
KLUMUTAN,662,5340,5+200,5+300,662,,,,,
KLUMUTAN,663,5340,5+300,5+340,663,,,,,
KRADINAN,137,536,0+000,0+100,137,,,,,
KRADINAN,138,536,0+100,0+200,138,,,,,
KRADINAN,139,536,0+200,0+300,139,,,,,
KRADINAN,140,536,0+300,0+400,140,,,,,
KRADINAN,141,536,0+400,0+500,141,,,,,
KRADINAN,142,536,0+500,0+535,142,,,,,
KRANGGAN,113,1375,0+000,0+100,113,,,,,
KRANGGAN,114,1375,0+100,0+200,114,,,,,
KRANGGAN,115,1375,0+200,0+300,115,,,,,
KRANGGAN,116,1375,0+300,0+400,116,,,,,
KRANGGAN,117,1375,0+400,0+500,117,,,,,
KRANGGAN,118,1375,0+500,0+600,118,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,119,1375,0+600,0+700,119,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,120,1375,0+700,0+800,120,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,121,1375,0+800,0+900,121,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,122,1375,0+900,1+000,122,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,123,1375,1+000,1+100,123,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,124,1375,1+100,1+200,124,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,125,1375,1+200,1+300,125,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KRANGGAN,126,1375,1+300,1+375,126,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KUWU I,1236,1486,0+000,0+100,1236,,,,,
KUWU I,1237,1486,0+100,0+200,1237,,,,,
KUWU I,1238,1486,0+200,0+300,1238,,,,,
KUWU I,1239,1486,0+300,0+400,1239,,,,,
KUWU I,1240,1486,0+400,0+500,1240,,,,,
KUWU I,1241,1486,0+500,0+600,1241,,,,,
KUWU I,1242,1486,0+600,0+700,1242,,,,,
KUWU I,1243,1486,0+700,0+800,1243,,,,,
KUWU I,1244,1486,0+800,0+900,1244,,,,,
KUWU I,1245,1486,0+900,1+000,1245,,,,,
KUWU I,1246,1486,1+000,1+100,1246,,,,,
KUWU I,1247,1486,1+100,1+200,1247,,,,,
KUWU I,1248,1486,1+200,1+300,1248,,,,,
KUWU I,1249,1486,1+300,1+400,1249,,,,,
KUWU I,1250,1486,1+400,1+486,1250,,,,,
KUWU II,1251,1195,0+000,0+100,1251,,,,,
KUWU II,1252,1195,0+100,0+200,1252,,,,,
KUWU II,1253,1195,0+200,0+300,1253,,,,,
KUWU II,1254,1195,0+300,0+400,1254,,,,,
KUWU II,1255,1195,0+400,0+500,1255,,,,,
KUWU II,1256,1195,0+500,0+600,1256,,,,,
KUWU II,1257,1195,0+600,0+700,1257,,,,,
KUWU II,1258,1195,0+700,0+800,1258,,,,,
KUWU II,1259,1195,0+800,0+900,1259,,,,,
KUWU II,1260,1195,0+900,1+000,1260,,,,,
KUWU II,1261,1195,1+000,1+100,1261,,,,,
KUWU II,1262,1195,1+100,1+195,1262,,,,,
KWANGSEN,45,1178,0+000,0+100,45,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,46,1178,0+100,0+200,46,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,47,1178,0+200,0+300,47,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,48,1178,0+300,0+400,48,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,49,1178,0+400,0+500,49,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,50,1178,0+500,0+600,50,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,51,1178,0+600,0+700,51,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,52,1178,0+700,0+800,52,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,53,1178,0+800,0+900,53,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
KWANGSEN,54,1178,0+900,1+000,54,,,,,
KWANGSEN,55,1178,1+000,1+100,55,,,,,
KWANGSEN,56,1178,1+100,1+178,56,,,,,
LEMBAH,127,951,0+000,0+100,127,,,,,
LEMBAH,128,951,0+100,0+200,128,,,,,
LEMBAH,129,951,0+200,0+300,129,,,,,
LEMBAH,130,951,0+300,0+400,130,,,,,
LEMBAH,131,951,0+400,0+500,131,,,,,
LEMBAH,132,951,0+500,0+600,132,,,,,
LEMBAH,133,951,0+600,0+700,133,,,,,
LEMBAH,134,951,0+700,0+800,134,,,,,
LEMBAH,135,951,0+800,0+900,135,,,,,
LEMBAH,136,951,0+900,0+951,136,,,,,
LUWORO,756,1755,0+000,0+100,756,,,,,
LUWORO,757,1755,0+100,0+200,757,,,,,
LUWORO,758,1755,0+200,0+300,758,,,,,
LUWORO,759,1755,0+300,0+400,759,,,,,
LUWORO,760,1755,0+400,0+500,760,,,,,
LUWORO,761,1755,0+500,0+600,761,,,,,
LUWORO,762,1755,0+600,0+700,762,,,,,
LUWORO,763,1755,0+700,0+800,763,,,,,
LUWORO,764,1755,0+800,0+900,764,,,,,
LUWORO,765,1755,0+900,1+000,765,,,,,
LUWORO,766,1755,1+000,1+100,766,,,,,
LUWORO,767,1755,1+100,1+200,767,,,,,
LUWORO,768,1755,1+200,1+300,768,,,,,
LUWORO,769,1755,1+300,1+400,769,,,,,
LUWORO,770,1755,1+400,1+500,770,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
LUWORO,771,1755,1+500,1+600,771,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
LUWORO,772,1755,1+600,1+700,772,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
LUWORO,773,1755,1+700,1+755,773,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,901,1666,0+000,0+100,901,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,902,1666,0+100,0+200,902,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,903,1666,0+200,0+300,903,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,904,1666,0+300,0+400,904,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,905,1666,0+400,0+500,905,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MEJAYAN,906,1666,0+500,0+600,906,,,,,
MEJAYAN,907,1666,0+600,0+700,907,,,,,
MEJAYAN,908,1666,0+700,0+800,908,,,,,
MEJAYAN,909,1666,0+800,0+900,909,,,,,
MEJAYAN,910,1666,0+900,1+000,910,,,,,
MEJAYAN,911,1666,1+000,1+100,911,,,,,
MEJAYAN,912,1666,1+100,1+200,912,,,,,
MEJAYAN,913,1666,1+200,1+300,913,,,,,
MEJAYAN,914,1666,1+300,1+400,914,,,,,
MEJAYAN,915,1666,1+400,1+500,915,,,,,
MEJAYAN,916,1666,1+500,1+600,916,,,,,
MEJAYAN,917,1666,1+600,1+666,917,,,,,
MENDAK,363,1652,0+000,0+100,363,,,,,
MENDAK,364,1652,0+100,0+200,364,,,,,
MENDAK,365,1652,0+200,0+300,365,,,,,
MENDAK,366,1652,0+300,0+400,366,,,,,
MENDAK,367,1652,0+400,0+500,367,,,,,
MENDAK,368,1652,0+500,0+600,368,,,,,
MENDAK,369,1652,0+600,0+700,369,,,,,
MENDAK,370,1652,0+700,0+800,370,,,,,
MENDAK,371,1652,0+800,0+900,371,,,,,
MENDAK,372,1652,0+900,1+000,372,,,,,
MENDAK,373,1652,1+000,1+100,373,,,,,
MENDAK,374,1652,1+100,1+200,374,,,,,
MENDAK,375,1652,1+200,1+300,375,,,,,
