Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
BONGSOPOTRO,574,2088.54684215000,0+300,0+400,574,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
BONGSOPOTRO,575,2088.54684215000,0+400,0+500,575,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
BONGSOPOTRO,576,2088.54684215000,0+500,0+600,576,,,,,
BONGSOPOTRO,577,2088.54684215000,0+600,0+700,577,,,,,
BONGSOPOTRO,578,2088.54684215000,0+700,0+800,578,,,,,
BONGSOPOTRO,579,2088.54684215000,0+800,0+900,579,,,,,
BONGSOPOTRO,580,2088.54684215000,0+900,1+000,580,,,,,
BONGSOPOTRO,581,2088.54684215000,1+000,1+100,581,,,,,
BONGSOPOTRO,582,2088.54684215000,1+100,1+200,582,,,,,
BONGSOPOTRO,583,2088.54684215000,1+200,1+300,583,,,,,
BONGSOPOTRO,584,2088.54684215000,1+300,1+400,584,,,,,
BONGSOPOTRO,585,2088.54684215000,1+400,1+500,585,,,,,
BONGSOPOTRO,586,2088.54684215000,1+500,1+600,586,,,,,
BONGSOPOTRO,587,2088.54684215000,1+600,1+700,587,,,,,
BONGSOPOTRO,588,2088.54684215000,1+700,1+800,588,,,,,
BONGSOPOTRO,589,2088.54684215000,1+800,1+900,589,,,,,
BONGSOPOTRO,590,2088.54684215000,1+900,2+000,590,,,,,
BONGSOPOTRO,591,2088.54684215000,2+000,2+088,591,,,,,
BULAKREJO,1119,469.11623349000,0+000,0+100,1119,,,,,
BULAKREJO,1120,469.11623349000,0+100,0+200,1120,,,,,
BULAKREJO,1121,469.11623349000,0+200,0+300,1121,,,,,
BULAKREJO,1122,469.11623349000,0+300,0+400,1122,,,,,
BULAKREJO,1123,469.11623349000,0+400,0+469,1123,,,,,
CANDIMULYO,143,805.67277439400,0+000,0+100,143,,,,,
CANDIMULYO,144,805.67277439400,0+100,0+200,144,,,,,
CANDIMULYO,145,805.67277439400,0+200,0+300,145,,,,,
CANDIMULYO,146,805.67277439400,0+300,0+400,146,,,,,
CANDIMULYO,147,805.67277439400,0+400,0+500,147,,,,,
CANDIMULYO,148,805.67277439400,0+500,0+600,148,,,,,
CANDIMULYO,149,805.67277439400,0+600,0+700,149,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
CANDIMULYO,150,805.67277439400,0+700,0+800,150,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
CANDIMULYO,151,805.67277439400,0+800,0+805,151,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DARMOREJO,838,495.94950788100,0+300,0+400,838,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DARMOREJO,839,495.94950788100,0+000,0+100,839,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DARMOREJO,840,495.94950788100,0+100,0+200,840,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DARMOREJO,841,495.94950788100,0+200,0+300,841,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DARMOREJO,842,495.94950788100,0+400,0+495,842,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DAWUHAN,820,1769.84579428000,0+000,0+100,820,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DAWUHAN,821,1769.84579428000,0+100,0+200,821,,,,,
DAWUHAN,822,1769.84579428000,0+200,0+300,822,,,,,
DAWUHAN,823,1769.84579428000,0+300,0+400,823,,,,,
DAWUHAN,824,1769.84579428000,0+400,0+500,824,,,,,
DAWUHAN,825,1769.84579428000,0+500,0+600,825,,,,,
DAWUHAN,826,1769.84579428000,0+600,0+700,826,,,,,
DAWUHAN,827,1769.84579428000,0+700,0+800,827,,,,,
DAWUHAN,828,1769.84579428000,0+800,0+900,828,,,,,
DAWUHAN,829,1769.84579428000,0+900,1+000,829,,,,,
DAWUHAN,830,1769.84579428000,1+000,1+100,830,,,,,
DAWUHAN,831,1769.84579428000,1+100,1+200,831,,,,,
DAWUHAN,832,1769.84579428000,1+200,1+300,832,,,,,
DAWUHAN,833,1769.84579428000,1+300,1+400,833,,,,,
DAWUHAN,834,1769.84579428000,1+400,1+500,834,,,,,
DAWUHAN,835,1769.84579428000,1+500,1+600,835,,,,,
DAWUHAN,836,1769.84579428000,1+600,1+700,836,,,,,
DAWUHAN,837,1769.84579428000,1+700,1+769,837,,,,,
DEMPELAN,1380,628.35698652600,0+000,0+100,1380,,,,,
DEMPELAN,1381,628.35698652600,0+100,0+200,1381,,,,,
DEMPELAN,1382,628.35698652600,0+200,0+300,1382,,,,,
DEMPELAN,1383,628.35698652600,0+300,0+400,1383,,,,,
DEMPELAN,1384,628.35698652600,0+400,0+500,1384,,,,,
DEMPELAN,1385,628.35698652600,0+500,0+600,1385,,,,,
DEMPELAN,1386,628.35698652600,0+600,0+628,1386,,,,,
DOHO,152,1524.00012761000,0+000,0+100,152,,,,,
DOHO,153,1524.00012761000,0+100,0+200,153,,,,,
DOHO,154,1524.00012761000,0+200,0+300,154,,,,,
DOHO,155,1524.00012761000,0+300,0+400,155,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,156,1524.00012761000,0+400,0+500,156,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,157,1524.00012761000,0+500,0+600,157,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,158,1524.00012761000,0+600,0+700,158,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,159,1524.00012761000,0+700,0+800,159,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,160,1524.00012761000,0+800,0+900,160,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,161,1524.00012761000,0+900,1+000,161,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,162,1524.00012761000,1+000,1+100,162,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,163,1524.00012761000,1+100,1+200,163,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DOHO,164,1524.00012761000,1+200,1+300,164,,,,,
DOHO,165,1524.00012761000,1+300,1+400,165,,,,,
DOHO,166,1524.00012761000,1+400,1+500,166,,,,,
DOHO,167,1524.00012761000,1+500,1+524,167,,,,,
DOLOPO I,175,569.98316925000,0+000,0+100,175,,,,,
DOLOPO I,176,569.98316925000,0+100,0+200,176,,,,,
DOLOPO I,177,569.98316925000,0+200,0+300,177,,,,,
DOLOPO I,178,569.98316925000,0+300,0+400,178,,,,,
DOLOPO I,179,569.98316925000,0+400,0+500,179,,,,,
DOLOPO I,180,569.98316925000,0+500,0+500,180,,,,,
DOLOPO II,192,634.75385601400,0+000,0+100,192,,,,,
DOLOPO II,193,634.75385601400,0+100,0+200,193,,,,,
DOLOPO II,194,634.75385601400,0+200,0+300,194,,,,,
DOLOPO II,195,634.75385601400,0+300,0+400,195,,,,,
DOLOPO II,196,634.75385601400,0+400,0+500,196,,,,,
DOLOPO II,197,634.75385601400,0+500,0+600,197,,,,,
DOLOPO II,198,634.75385601400,0+600,0+634,198,,,,,
DUREN I,794,921.07463577900,0+000,0+100,794,,,,,
DUREN I,795,921.07463577900,0+100,0+200,795,,,,,
DUREN I,796,921.07463577900,0+200,0+300,796,,,,,
DUREN I,797,921.07463577900,0+300,0+400,797,,,,,
DUREN I,798,921.07463577900,0+400,0+500,798,,,,,
DUREN I,799,921.07463577900,0+500,0+600,799,,,,,
DUREN I,800,921.07463577900,0+600,0+700,800,,,,,
DUREN I,801,921.07463577900,0+700,0+800,801,,,,,
DUREN I,802,921.07463577900,0+800,0+900,802,,,,,
DUREN I,803,921.07463577900,0+900,0+912,803,,,,,
DUREN II,804,1599.03896441000,0+000,0+100,804,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,805,1599.03896441000,0+100,0+200,805,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,806,1599.03896441000,0+200,0+300,806,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,807,1599.03896441000,0+300,0+400,807,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,808,1599.03896441000,0+400,0+500,808,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,809,1599.03896441000,0+500,0+600,809,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,810,1599.03896441000,0+600,0+700,810,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,811,1599.03896441000,0+700,0+800,811,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,812,1599.03896441000,0+800,0+900,812,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DUREN II,813,1599.03896441000,0+900,1+000,813,,,,,
DUREN II,814,1599.03896441000,1+000,1+100,814,,,,,
DUREN II,815,1599.03896441000,1+100,1+200,815,,,,,
DUREN II,816,1599.03896441000,1+200,1+300,816,,,,,
DUREN II,817,1599.03896441000,1+300,1+400,817,,,,,
DUREN II,818,1599.03896441000,1+400,1+500,818,,,,,
DUREN II,819,1599.03896441000,1+500,1+599,819,,,,,
DURENAN I,478,1724.81797066000,0+000,0+100,478,,,,,
DURENAN I,479,1724.81797066000,0+100,0+200,479,,,,,
DURENAN I,480,1724.81797066000,0+200,0+300,480,,,,,
DURENAN I,481,1724.81797066000,0+300,0+400,481,,,,,
DURENAN I,482,1724.81797066000,0+400,0+500,482,,,,,
DURENAN I,483,1724.81797066000,0+500,0+600,483,,,,,
DURENAN I,484,1724.81797066000,0+600,0+700,484,,,,,
DURENAN I,485,1724.81797066000,0+700,0+800,485,,,,,
DURENAN I,486,1724.81797066000,0+800,0+900,486,,,,,
DURENAN I,487,1724.81797066000,0+900,1+000,487,,,,,
DURENAN I,488,1724.81797066000,1+000,1+100,488,,,,,
DURENAN I,489,1724.81797066000,1+100,1+200,489,,,,,
DURENAN I,490,1724.81797066000,1+200,1+300,490,,,,,
DURENAN I,491,1724.81797066000,1+300,1+400,491,,,,,
DURENAN I,492,1724.81797066000,1+400,1+500,492,,,,,
DURENAN I,493,1724.81797066000,1+500,1+600,493,,,,,
DURENAN I,494,1724.81797066000,1+600,1+700,494,,,,,
DURENAN I,495,1724.81797066000,1+700,1+724,495,,,,,
DURENAN II,496,1438.79413866000,0+000,0+100,496,,,,,
DURENAN II,497,1438.79413866000,0+100,0+200,497,,,,,
DURENAN II,498,1438.79413866000,0+200,0+300,498,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,499,1438.79413866000,0+300,0+400,499,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,500,1438.79413866000,0+400,0+500,500,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,501,1438.79413866000,0+500,0+600,501,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,502,1438.79413866000,0+600,0+700,502,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,503,1438.79413866000,0+700,0+800,503,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,504,1438.79413866000,0+800,0+900,504,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,505,1438.79413866000,0+900,1+000,505,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,506,1438.79413866000,1+000,1+100,506,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
DURENAN II,507,1438.79413866000,1+100,1+200,507,,,,,
DURENAN II,508,1438.79413866000,1+200,1+300,508,,,,,
DURENAN II,509,1438.79413866000,1+300,1+400,509,,,,,
DURENAN II,510,1438.79413866000,1+400,1+438,510,,,,,
GADING,1124,1831.74033465000,0+000,0+100,1124,,,,,
GADING,1125,1831.74033465000,0+100,0+200,1125,,,,,
GADING,1126,1831.74033465000,0+200,0+300,1126,,,,,
GADING,1127,1831.74033465000,0+300,0+400,1127,,,,,
GADING,1128,1831.74033465000,0+400,0+500,1128,,,,,
GADING,1129,1831.74033465000,0+500,0+600,1129,,,,,
GADING,1130,1831.74033465000,0+600,0+700,1130,,,,,
GADING,1131,1831.74033465000,0+700,0+800,1131,,,,,
GADING,1132,1831.74033465000,0+800,0+900,1132,,,,,
GADING,1133,1831.74033465000,0+900,1+000,1133,,,,,
GADING,1134,1831.74033465000,1+000,1+100,1134,,,,,
GADING,1135,1831.74033465000,1+100,1+200,1135,,,,,
GADING,1136,1831.74033465000,1+200,1+300,1136,,,,,
GADING,1137,1831.74033465000,1+300,1+400,1137,,,,,
GADING,1138,1831.74033465000,1+400,1+500,1138,,,,,
GADING,1139,1831.74033465000,1+500,1+600,1139,,,,,
GADING,1140,1831.74033465000,1+600,1+700,1140,,,,,
GADING,1141,1831.74033465000,1+700,1+800,1141,,,,,
GADING,1142,1831.74033465000,1+800,1+831,1142,,,,,
GANDUL,774,1989.87877603000,0+000,0+100,774,,,,,
GANDUL,775,1989.87877603000,0+100,0+200,775,,,,,
GANDUL,776,1989.87877603000,0+200,0+300,776,,,,,
GANDUL,777,1989.87877603000,0+300,0+400,777,,,,,
GANDUL,778,1989.87877603000,0+400,0+500,778,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
GANDUL,779,1989.87877603000,0+500,0+600,779,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
GANDUL,780,1989.87877603000,0+600,0+700,780,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
GANDUL,781,1989.87877603000,0+700,0+800,781,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
GANDUL,782,1989.87877603000,0+800,0+900,782,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
GANDUL,783,1989.87877603000,0+900,1+000,783,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
