Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;No;Kondisi;Tipe_Perke;Lebar_STA
Jl. Pagotan-Nglandung;012;2.470;1+400;1+500;861;sedang;aspal;6
Jl. Pagotan-Nglandung;012;2.470;1+500;1+600;862;sedang;aspal;4.5
Jl. Pagotan-Nglandung;012;2.470;1+600;1+700;863;sedang;aspal;4.5
Jl. Pagotan-Nglandung;012;2.470;1+700;1+800;864;sedang;aspal;4.5
Jl. Pagotan-Nglandung;012;2.470;1+800;1+900;865;sedang;aspal;4.5
Jl. Pagotan-Nglandung;012;2.470;1+900;2+000;866;sedang;aspal;4
Jl. Pagotan-Nglandung;012;2.470;2+000;2+100;867;sedang;aspal;4
Jl. Pagotan-Nglandung;012;2.470;2+100;2+200;868;sedang;aspal;4
Jl. Pagotan-Nglandung;012;2.470;2+200;2+300;869;sedang;aspal;4
Jl. Pagotan-Nglandung;012;2.470;2+400;2+471;870;sedang;aspal;4
Jl. Kaibon-Nglandung;013;4.380;4+200;4+300;871;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+000;0+100;872;sedang;aspal;6.2
Jl. Kaibon-Nglandung;013;4.380;0+100;0+200;873;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+200;0+300;874;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+300;0+400;875;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+400;0+500;876;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+500;0+600;877;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+600;0+700;878;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+700;0+800;879;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+800;0+900;880;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;0+900;1+000;881;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+000;1+100;882;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+100;1+200;883;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+200;1+300;884;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+300;1+400;885;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+400;1+500;886;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+500;1+600;887;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+600;1+700;888;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+700;1+800;889;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+800;1+900;890;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;1+900;2+000;891;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+000;2+100;892;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+100;2+200;893;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+200;2+300;894;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+300;2+400;895;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+400;2+500;896;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+500;2+600;897;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+600;2+700;898;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+700;2+800;899;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+800;2+900;900;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;2+900;3+000;901;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+000;3+100;902;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+100;3+200;903;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+200;3+300;904;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+300;3+400;905;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+400;3+500;906;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+500;3+600;907;sedang;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+600;3+700;908;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+700;3+800;909;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+800;3+900;910;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;3+900;4+000;911;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;4+000;4+100;912;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;4+100;4+200;913;RR;aspal;6
Jl. Kaibon-Nglandung;013;4.380;4+300;4+380;914;RR;aspal;6
Jl. Dimong-Batas Kota;014;3.800;3+700;3+800;915;sedang;aspal;6.1
Jl. Dimong-Batas Kota;014;3.800;0+000;0+100;916;sedang;aspal;4.1
Jl. Dimong-Batas Kota;014;3.800;0+100;0+200;917;sedang;aspal;4.1
Jl. Dimong-Batas Kota;014;3.800;0+200;0+300;918;sedang;aspal;4.1
Jl. Dimong-Batas Kota;014;3.800;0+300;0+400;919;RB;aspal;4.1
Jl. Dimong-Batas Kota;014;3.800;0+400;0+500;920;RR;aspal;6.1
Jl. Dimong-Batas Kota;014;3.800;0+500;0+600;921;sedang;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;0+600;0+700;922;sedang;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;0+700;0+800;923;sedang;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;0+800;0+900;924;sedang;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;0+900;1+000;925;sedang;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+000;1+100;926;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+100;1+200;927;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+200;1+300;928;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+300;1+400;929;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+400;1+500;930;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+500;1+600;931;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+600;1+700;932;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+700;1+800;933;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+800;1+900;934;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;1+900;2+000;935;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+000;2+100;936;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+100;2+200;937;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+200;2+300;938;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+300;2+400;939;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+400;2+500;940;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+500;2+600;941;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+600;2+700;942;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+700;2+800;943;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+800;2+900;944;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;2+900;3+000;945;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;3+000;3+100;946;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;3+100;3+200;947;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;3+200;3+300;948;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;3+300;3+400;949;baik;beton;6.1
Jl. Dimong-Batas Kota;014;3.800;3+400;3+500;950;sedang;aspal;6
Jl. Dimong-Batas Kota;014;3.800;3+500;3+600;951;sedang;aspal;6
Jl. Dimong-Batas Kota;014;3.800;3+600;3+700;952;sedang;aspal;6
Jl. Dimong-Batas Kota;014;3.800;"3+800
";3+860;953;sedang;aspal;6.1
Jl. Muneng-Kenongorejo;015;7.570;7+400;7+500;954;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;0+000;0+100;955;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+100;0+200;956;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+200;0+300;957;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+300;0+400;958;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+400;0+500;959;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+500;0+600;960;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+600;0+700;961;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+700;0+800;962;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+800;0+900;963;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;0+900;1+000;964;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+000;1+100;965;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+100;1+200;966;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+200;1+300;967;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+300;1+400;968;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+400;1+500;969;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+500;1+600;970;baik;aspal;5.2
Jl. Muneng-Kenongorejo;015;7.570;1+600;1+700;971;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;1+700;1+800;972;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;1+800;1+900;973;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;1+900;2+000;974;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;2+000;2+100;975;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+100;2+200;976;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+200;2+300;977;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+300;2+400;978;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+400;2+500;979;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+500;2+600;980;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+600;2+700;981;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;2+700;2+800;982;baik;aspal;5
Jl. Muneng-Kenongorejo;015;7.570;2+800;2+900;983;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;2+900;3+000;984;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+000;3+100;985;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+100;3+200;986;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+200;3+300;987;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+300;3+400;988;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+400;3+500;989;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+500;3+600;990;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+600;3+700;991;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;3+700;3+800;992;baik;aspal;4
Jl. Muneng-Kenongorejo;015;7.570;3+800;3+900;993;baik;beton;4
Jl. Muneng-Kenongorejo;015;7.570;3+900;4+000;994;baik;beton;4
Jl. Muneng-Kenongorejo;015;7.570;4+000;4+100;995;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;4+100;4+200;996;baik;beton;5
Jl. Muneng-Kenongorejo;015;7.570;4+200;4+300;997;baik;aspal;5
Jl. Muneng-Kenongorejo;015;7.570;4+300;4+400;998;baik;aspal;5
Jl. Muneng-Kenongorejo;015;7.570;4+400;4+500;999;baik;aspal;5
Jl. Muneng-Kenongorejo;015;7.570;4+500;4+600;1000;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;4+600;4+700;1001;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;4+700;4+800;1002;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;4+800;4+900;1003;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;4+900;5+000;1004;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+000;5+100;1005;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+100;5+200;1006;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+200;5+300;1007;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+300;5+400;1008;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+400;5+500;1009;baik;beton;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+500;5+600;1010;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+600;5+700;1011;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+700;5+800;1012;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+800;5+900;1013;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;5+900;6+000;1014;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+000;6+100;1015;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+100;6+200;1016;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+200;6+300;1017;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+300;6+400;1018;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+400;6+500;1019;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+500;6+600;1020;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+600;6+700;1021;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+700;6+800;1022;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+800;6+900;1023;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;6+900;7+000;1024;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;7+000;7+100;1025;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;7+100;7+200;1026;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;7+200;7+300;1027;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;7+300;7+400;1028;baik;aspal;4.5
Jl. Muneng-Kenongorejo;015;7.570;7+500;7+565;1029;baik;aspal;4.5
Jl. Dungus-Kare;016;9.740;9+600;9+700;1030;sedang;aspal;4.5
Jl. Dungus-Kare;016;9.740;0+000;0+100;1031;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+100;0+200;1032;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+200;0+300;1033;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+300;0+400;1034;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+400;0+500;1035;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+500;0+600;1036;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+600;0+700;1037;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+700;0+800;1038;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+800;0+900;1039;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;0+900;1+000;1040;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+000;1+100;1041;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+100;1+200;1042;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+200;1+300;1043;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+300;1+400;1044;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+400;1+500;1045;sedang;aspal;7
Jl. Dungus-Kare;016;9.740;1+500;1+600;1046;RR;aspal;7
Jl. Dungus-Kare;016;9.740;1+600;1+700;1047;RR;aspal;7
Jl. Dungus-Kare;016;9.740;1+700;1+800;1048;RR;aspal;7
Jl. Dungus-Kare;016;9.740;1+800;1+900;1049;RR;aspal;4
Jl. Dungus-Kare;016;9.740;1+900;2+000;1050;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+000;2+100;1051;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+100;2+200;1052;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+200;2+300;1053;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+300;2+400;1054;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+400;2+500;1055;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+500;2+600;1056;RR;aspal;4
Jl. Dungus-Kare;016;9.740;2+600;2+700;1057;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+700;2+800;1058;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;2+800;2+900;1059;RR;aspal;4
Jl. Dungus-Kare;016;9.740;2+900;3+000;1060;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;3+000;3+100;1061;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;3+100;3+200;1062;RR;aspal;4
Jl. Dungus-Kare;016;9.740;3+200;3+300;1063;RR;aspal;4
Jl. Dungus-Kare;016;9.740;3+300;3+400;1064;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;3+400;3+500;1065;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;3+500;3+600;1066;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;3+600;3+700;1067;RR;aspal;4
Jl. Dungus-Kare;016;9.740;3+700;3+800;1068;RR;aspal;4
Jl. Dungus-Kare;016;9.740;3+800;3+900;1069;RR;aspal;4
Jl. Dungus-Kare;016;9.740;3+900;4+000;1070;RR;aspal;4
Jl. Dungus-Kare;016;9.740;4+000;4+100;1071;RR;aspal;4
Jl. Dungus-Kare;016;9.740;4+100;4+200;1072;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+200;4+300;1073;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+300;4+400;1074;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+400;4+500;1075;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+500;4+600;1076;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+600;4+700;1077;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+700;4+800;1078;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+800;4+900;1079;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;4+900;5+000;1080;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+000;5+100;1081;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+100;5+200;1082;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+200;5+300;1083;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+300;5+400;1084;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+400;5+500;1085;RR;aspal;4
Jl. Dungus-Kare;016;9.740;5+500;5+600;1086;RR;aspal;4
Jl. Dungus-Kare;016;9.740;5+600;5+700;1087;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+700;5+800;1088;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+800;5+900;1089;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;5+900;6+000;1090;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+000;6+100;1091;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+100;6+200;1092;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+200;6+300;1093;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+300;6+400;1094;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+400;6+500;1095;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+500;6+600;1096;RR;aspal;4
Jl. Dungus-Kare;016;9.740;6+600;6+700;1097;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;6+700;6+800;1098;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;6+800;6+900;1099;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;6+900;7+000;1100;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+000;7+100;1101;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+100;7+200;1102;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+200;7+300;1103;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+300;7+400;1104;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+400;7+500;1105;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+500;7+600;1106;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+600;7+700;1107;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+700;7+800;1108;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;7+800;7+900;1109;sedang;aspal;3.5
Jl. Dungus-Kare;016;9.740;7+900;8+000;1110;sedang;aspal;3.5
Jl. Dungus-Kare;016;9.740;8+000;8+100;1111;sedang;aspal;3.5
Jl. Dungus-Kare;016;9.740;8+100;8+200;1112;sedang;aspal;3.5
Jl. Dungus-Kare;016;9.740;8+200;8+300;1113;sedang;aspal;3.5
Jl. Dungus-Kare;016;9.740;8+300;8+400;1114;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+400;8+500;1115;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+500;8+600;1116;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+600;8+700;1117;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+700;8+800;1118;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+800;8+900;1119;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;8+900;9+000;1120;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;9+000;9+100;1121;sedang;aspal;6
Jl. Dungus-Kare;016;9.740;9+100;9+200;1122;sedang;aspal;4
Jl. Dungus-Kare;016;9.740;9+200;9+300;1123;sedang;aspal;5
Jl. Dungus-Kare;016;9.740;9+300;9+400;1124;sedang;aspal;5
Jl. Dungus-Kare;016;9.740;9+400;9+500;1125;sedang;aspal;5
Jl. Dungus-Kare;016;9.740;9+500;9+600;1126;sedang;aspal;5
Jl. Dungus-Kare;016;9.740;9+700;9+741;1127;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;9+000;9+100;1128;sedang;aspal;4
Jl. Mojopurno-Dimong;017;9.230;0+000;0+100;1129;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+100;0+200;1130;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+200;0+300;1131;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+300;0+400;1132;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+400;0+500;1133;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+500;0+600;1134;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+600;0+700;1135;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+700;0+800;1136;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+800;0+900;1137;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;0+900;1+000;1138;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+000;1+100;1139;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+100;1+200;1140;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+200;1+300;1141;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+300;1+400;1142;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+400;1+500;1143;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+500;1+600;1144;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+600;1+700;1145;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+700;1+800;1146;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;1+800;1+900;1147;sedang;beton;6.5
Jl. Mojopurno-Dimong;017;9.230;1+900;2+000;1148;sedang;beton;6.5
Jl. Mojopurno-Dimong;017;9.230;2+000;2+100;1149;baik;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+100;2+200;1150;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+200;2+300;1151;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+300;2+400;1152;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+400;2+500;1153;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+500;2+600;1154;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;2+600;2+700;1155;baik;beton;6.5
Jl. Mojopurno-Dimong;017;9.230;2+700;2+800;1156;baik;beton;6.5
Jl. Mojopurno-Dimong;017;9.230;2+800;2+900;1157;sedang;beton;6.5
Jl. Mojopurno-Dimong;017;9.230;2+900;3+000;1158;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+000;3+100;1159;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+100;3+200;1160;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+200;3+300;1161;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+300;3+400;1162;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+400;3+500;1163;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+500;3+600;1164;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+600;3+700;1165;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+700;3+800;1166;sedang;aspal;6.5
Jl. Mojopurno-Dimong;017;9.230;3+800;3+900;1167;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;3+900;4+000;1168;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+000;4+100;1169;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+100;4+200;1170;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+200;4+300;1171;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+300;4+400;1172;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+400;4+500;1173;RR;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+500;4+600;1174;sedang;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+600;4+700;1175;sedang;aspal;3.5
Jl. Mojopurno-Dimong;017;9.230;4+700;4+800;1176;sedang;beton;6
Jl. Mojopurno-Dimong;017;9.230;4+800;4+900;1177;sedang;beton;6
Jl. Mojopurno-Dimong;017;9.230;4+900;5+000;1178;sedang;aspal;6
Jl. Mojopurno-Dimong;017;9.230;5+000;5+100;1179;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+100;5+200;1180;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+200;5+300;1181;RR;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+300;5+400;1182;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+400;5+500;1183;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+500;5+600;1184;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+600;5+700;1185;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+700;5+800;1186;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+800;5+900;1187;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;5+900;6+000;1188;sedang;aspal;4.5
Jl. Mojopurno-Dimong;017;9.230;6+000;6+100;1189;sedang;aspal;4.5
