FID;Shape *;Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;Kondisi;Tipe_Perke;Lebar_STA
1561;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;8+500;8+600;RR;lapen;7
1562;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;8+600;8+700;RR;lapen;7
1563;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;8+700;8+800;RR;lapen;7
1564;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;8+800;8+900;RR;lapen;7
1565;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;8+900;9+000;RR;lapen;7
1566;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;9+000;9+100;RR;lapen;7
1567;Polyline ZM;Jl. Ngujur-Batas Ponorogo;021;9.300;9+200; 9+267;RR;lapen;7
112;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+800;8+900;RR;lapen;7
1568;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+000;0+100;RR;lapen;7
1569;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+100;0+200;RR;lapen;7
1570;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+200;0+300;RR;lapen;7
1571;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+300;0+400;RR;lapen;7
1572;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+400;0+500;RR;lapen;7
1573;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+500;0+600;RR;lapen;7
1574;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+600;0+700;RR;lapen;7
1575;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+700;0+800;RR;lapen;7
1576;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+800;0+900;RR;lapen;7
1577;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;0+900;1+000;RR;lapen;7
1578;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+000;1+100;RR;lapen;7
1579;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+100;1+200;RR;lapen;7
1580;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+200;1+300;RR;lapen;7
1581;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+300;1+400;RR;lapen;7
1582;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+400;1+500;RR;lapen;7
1583;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+500;1+600;RR;lapen;7
1584;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+600;1+700;RR;lapen;7
1585;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+700;1+800;RR;lapen;7
1586;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+800;1+900;RR;lapen;7
1587;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;1+900;2+000;RR;lapen;7
1588;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+000;2+100;RR;lapen;7
1589;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+100;2+200;RR;lapen;7
1590;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+200;2+300;RR;lapen;7
1591;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+300;2+400;RR;lapen;7
1592;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+400;2+500;RR;lapen;7
1593;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+500;2+600;RR;lapen;7
1594;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+600;2+700;RR;lapen;7
1595;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+700;2+800;RR;lapen;7
1596;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+800;2+900;RR;lapen;7
1597;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;2+900;3+000;RR;lapen;7
1598;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+000;3+100;RR;lapen;7
1599;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+100;3+200;RR;lapen;7
1600;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+200;3+300;RR;lapen;7
1601;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+300;3+400;RR;lapen;7
1602;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+400;3+500;RR;lapen;7
1603;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+500;3+600;RR;lapen;7
1604;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+600;3+700;RR;lapen;7
1605;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+700;3+800;RR;lapen;7
1606;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+800;3+900;RR;lapen;7
1607;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;3+900;4+000;RR;lapen;7
1608;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+000;4+100;RR;lapen;7
1609;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+100;4+200;RR;lapen;7
1610;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+200;4+300;RR;lapen;7
1611;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+300;4+400;RR;lapen;7
1612;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+400;4+500;RR;lapen;7
1613;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+500;4+600;RR;lapen;7
1614;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+600;4+700;RR;lapen;7
1615;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+700;4+800;RR;lapen;7
1616;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+800;4+900;RR;lapen;7
1617;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;4+900;5+000;RR;lapen;7
1618;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+000;5+100;RR;lapen;7
1619;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+100;5+200;RR;lapen;7
1620;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+200;5+300;RR;lapen;7
1621;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+300;5+400;RR;lapen;7
1622;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+400;5+500;RR;lapen;7
1623;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+500;5+600;RR;lapen;7
1624;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+600;5+700;RR;lapen;7
1625;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+700;5+800;RR;lapen;7
1626;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+800;5+900;RR;lapen;7
1627;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;5+900;6+000;RR;lapen;7
1628;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+000;6+100;RR;lapen;7
1629;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+100;6+200;RR;lapen;7
1630;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+200;6+300;RR;lapen;7
1631;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+300;6+400;RR;lapen;7
1632;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+400;6+500;RR;lapen;7
1633;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+500;6+600;RR;lapen;7
1634;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+600;6+700;RR;lapen;7
1635;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+700;6+800;RR;lapen;7
1636;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+800;6+900;RR;lapen;7
1637;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;6+900;7+000;RR;lapen;7
1638;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+000;7+100;RR;lapen;7
1639;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+100;7+200;RR;lapen;7
1640;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+200;7+300;RR;lapen;7
1641;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+300;7+400;RR;lapen;7
1642;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+400;7+500;RR;lapen;7
1643;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+500;7+600;RR;lapen;7
1644;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+600;7+700;RR;lapen;7
1645;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+700;7+800;RR;lapen;7
1646;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+800;7+900;RR;lapen;7
1647;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;7+900;8+000;RR;lapen;7
1648;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+000;8+100;RR;lapen;7
1649;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+100;8+200;RR;lapen;7
1650;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+200;8+300;RR;lapen;7
1651;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+300;8+400;RR;lapen;7
1652;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+400;8+500;RR;lapen;7
1653;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+500;8+600;RR;lapen;7
1654;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+600;8+700;RR;lapen;7
1655;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+700;8+800;RR;lapen;7
1656;Polyline ZM;Jl. Dolopo-Batas Ponorogo;022;8.670;8+900;8+917;RR;lapen;7
135;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+400;1+500;RR;lapen;7
1657;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+000;0+100;RR;lapen;7
1658;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+100;0+200;RR;lapen;7
1659;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+200;0+300;RR;lapen;7
1660;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+300;0+400;RR;lapen;7
1661;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+400;0+500;RR;lapen;7
1662;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+500;0+600;RR;lapen;7
1663;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+600;0+700;RR;lapen;7
1664;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+700;0+800;RR;lapen;7
1665;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+800;0+900;RR;lapen;7
1666;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;0+900;1+000;RR;lapen;7
1667;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+000;1+100;RR;lapen;7
1668;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+100;1+200;RR;lapen;7
1669;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+200;1+300;RR;lapen;7
1670;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+300;1+400;RR;lapen;7
1671;Polyline ZM;Jl. Batas Kota-Jembatan Gandong;023;1.600;1+500;1+557;RR;lapen;7
63;Polyline ZM;Jl. Kare-Mundu;024;14.240;14+100;14+200;RR;lapen;7
1672;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+000;0+100;RR;lapen;7
1673;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+100;0+200;RR;lapen;7
1674;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+200;0+300;RR;lapen;7
1675;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+300;0+400;RR;lapen;7
1676;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+400;0+500;RR;lapen;7
1677;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+500;0+600;RR;lapen;7
1678;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+600;0+700;RR;lapen;7
1679;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+700;0+800;RR;lapen;7
1680;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+800;0+900;RR;lapen;7
1681;Polyline ZM;Jl. Kare-Mundu;024;14.240;0+900;1+000;RR;lapen;7
1682;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+000;1+100;RR;lapen;7
1683;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+100;1+200;RR;lapen;7
1684;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+200;1+300;RR;lapen;7
1685;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+300;1+400;RR;lapen;7
1686;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+400;1+500;RR;lapen;7
1687;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+500;1+600;RR;lapen;7
1688;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+600;1+700;RR;lapen;7
1689;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+700;1+800;RR;lapen;7
1690;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+800;1+900;RR;lapen;7
1691;Polyline ZM;Jl. Kare-Mundu;024;14.240;1+900;2+000;RR;lapen;7
1692;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+000;2+100;RR;lapen;7
1693;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+100;2+200;RR;lapen;7
1694;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+200;2+300;RR;lapen;7
1695;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+300;2+400;RR;lapen;7
1696;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+400;2+500;RR;lapen;7
1697;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+500;2+600;RR;lapen;7
1698;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+600;2+700;RR;lapen;7
1699;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+700;2+800;RR;lapen;7
1700;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+800;2+900;RR;lapen;7
1701;Polyline ZM;Jl. Kare-Mundu;024;14.240;2+900;3+000;RR;lapen;7
1702;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+000;3+100;RR;lapen;7
1703;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+100;3+200;RR;lapen;7
1704;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+200;3+300;RR;lapen;7
1705;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+300;3+400;RR;lapen;7
1706;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+400;3+500;RR;lapen;7
1707;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+500;3+600;RR;lapen;7
1708;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+600;3+700;RR;lapen;7
1709;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+700;3+800;RR;lapen;7
1710;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+800;3+900;RR;lapen;7
1711;Polyline ZM;Jl. Kare-Mundu;024;14.240;3+900;4+000;RR;lapen;7
1712;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+000;4+100;RR;lapen;7
1713;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+100;4+200;RR;lapen;7
1714;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+200;4+300;RR;lapen;7
1715;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+300;4+400;RR;lapen;7
1716;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+400;4+500;RR;lapen;7
1717;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+500;4+600;RR;lapen;7
1718;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+600;4+700;RR;lapen;7
1719;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+700;4+800;RR;lapen;7
1720;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+800;4+900;RR;lapen;7
1721;Polyline ZM;Jl. Kare-Mundu;024;14.240;4+900;5+000;RR;lapen;7
1722;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+000;5+100;RR;lapen;7
1723;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+100;5+200;RR;lapen;8
1724;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+200;5+300;RR;lapen;8
1725;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+300;5+400;RR;lapen;8
1726;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+400;5+500;RR;lapen;8
1727;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+500;5+600;RR;lapen;8
1728;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+600;5+700;RR;lapen;8
1729;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+700;5+800;RR;lapen;8
1730;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+800;5+900;RR;lapen;8
1731;Polyline ZM;Jl. Kare-Mundu;024;14.240;5+900;6+000;RR;lapen;8
1732;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+000;6+100;RR;lapen;8
1733;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+100;6+200;RR;lapen;8
1734;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+200;6+300;RR;lapen;8
1735;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+300;6+400;RR;lapen;8
1736;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+400;6+500;RR;lapen;8
1737;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+500;6+600;RR;lapen;8
1738;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+600;6+700;RR;lapen;8
1739;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+700;6+800;RR;lapen;8
1740;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+800;6+900;RR;lapen;8
1741;Polyline ZM;Jl. Kare-Mundu;024;14.240;6+900;7+000;RR;lapen;8
1742;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+000;7+100;RR;lapen;8
1743;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+100;7+200;RR;lapen;8
1744;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+200;7+300;RR;lapen;8
1745;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+300;7+400;RR;lapen;8
1746;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+400;7+500;RR;lapen;8
1747;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+500;7+600;RR;lapen;8
1748;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+600;7+700;RR;lapen;8
1749;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+700;7+800;RR;lapen;8
1750;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+800;7+900;RR;lapen;8
1751;Polyline ZM;Jl. Kare-Mundu;024;14.240;7+900;8+000;RR;lapen;8
1752;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+000;8+100;RR;lapen;8
1753;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+100;8+200;RR;lapen;8
1754;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+200;8+300;RR;lapen;8
1755;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+300;8+400;RR;lapen;8
1756;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+400;8+500;RR;lapen;8
1757;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+500;8+600;RR;lapen;8
1758;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+600;8+700;RR;lapen;8
1759;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+700;8+800;RR;lapen;8
1760;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+800;8+900;RR;lapen;8
1761;Polyline ZM;Jl. Kare-Mundu;024;14.240;8+900;9+000;RR;lapen;8
1762;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+000;9+100;RR;lapen;8
1763;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+100;9+200;RR;lapen;8
1764;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+200;9+300;RR;lapen;8
1765;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+300;9+400;RR;lapen;8
1766;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+400;9+500;RR;lapen;8
1767;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+500;9+600;RR;lapen;8
1768;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+600;9+700;RR;lapen;8
1769;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+700;9+800;RR;lapen;8
1770;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+800;9+900;RR;lapen;8
1771;Polyline ZM;Jl. Kare-Mundu;024;14.240;9+900;10+000;RR;lapen;8
1772;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+000;10+100;RR;lapen;8
1773;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+100;10+200;RR;lapen;8
1774;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+200;10+300;RR;lapen;8
1775;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+300;10+400;RR;lapen;8
1776;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+400;10+500;RR;lapen;8
1777;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+500;10+600;RR;lapen;8
1778;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+600;10+700;RR;lapen;8
1779;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+700;10+800;RR;lapen;8
1780;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+800;10+900;RR;lapen;8
1781;Polyline ZM;Jl. Kare-Mundu;024;14.240;10+900;11+000;RR;lapen;8
1782;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+000;11+100;RR;lapen;8
1783;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+100;11+200;RR;lapen;8
1784;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+200;11+300;RR;lapen;8
1785;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+300;11+400;RR;lapen;8
1786;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+400;11+500;RR;lapen;8
1787;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+500;11+600;RR;lapen;8
1788;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+600;11+700;RR;lapen;8
1789;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+700;11+800;RR;lapen;8
1790;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+800;11+900;RR;lapen;8
1791;Polyline ZM;Jl. Kare-Mundu;024;14.240;11+900;12+000;RR;lapen;8
1792;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+000;12+100;RR;lapen;8
1793;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+100;12+200;RR;lapen;8
1794;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+200;12+300;RR;lapen;8
1795;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+300;12+400;RR;lapen;8
1796;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+400;12+500;RR;lapen;8
1797;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+500;12+600;RR;lapen;8
1798;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+600;12+700;RR;lapen;8
1799;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+700;12+800;RR;lapen;8
1800;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+800;12+900;RR;lapen;8
1801;Polyline ZM;Jl. Kare-Mundu;024;14.240;12+900;13+000;RR;lapen;8
1802;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+000;13+100;RR;lapen;8
1803;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+100;13+200;RR;lapen;8
1804;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+200;13+300;RR;lapen;8
1805;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+300;13+400;RR;lapen;8
1806;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+400;13+500;RR;lapen;8
1807;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+500;13+600;RR;lapen;8
1808;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+600;13+700;RR;lapen;8
1809;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+700;13+800;RR;lapen;8
1810;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+800;13+900;RR;lapen;8
1811;Polyline ZM;Jl. Kare-Mundu;024;14.240;13+900;14+000;RR;lapen;8
1812;Polyline ZM;Jl. Kare-Mundu;024;14.240;14+000;14+100;RR;lapen;8
1813;Polyline ZM;Jl. Kare-Mundu;024;14.240;14+200;14+204;RR;lapen;8
129;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;2+800;2+900;RR;lapen;8
1814;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+000;0+100;RR;lapen;8
1815;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+100;0+200;RR;lapen;8
1816;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+200;0+300;RR;lapen;8
1817;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+300;0+400;RR;lapen;8
1818;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+400;0+500;RR;lapen;8
1819;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+500;0+600;RR;lapen;8
1820;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+600;0+700;RR;lapen;8
1821;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+700;0+800;RR;lapen;8
1822;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+800;0+900;RR;lapen;8
1823;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;0+900;1+000;RR;lapen;8
1824;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+000;1+100;RR;lapen;8
1825;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+100;1+200;RR;lapen;8
1826;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+200;1+300;RR;lapen;8
1827;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+300;1+400;RR;lapen;8
1828;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+400;1+500;RR;lapen;8
1829;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+500;1+600;RR;lapen;8
1830;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+600;1+700;RR;lapen;8
1831;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+700;1+800;RR;lapen;8
1832;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+800;1+900;RR;lapen;8
1833;Polyline ZM;Jl. Kebonsari-Nglandung;025;2.910;1+900;2+000;RR;lapen;8
